"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2473.conditionType";"session.node-3549.DPorder";"session.node-6229.DPorder";"session.node-9299.conditionType";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_block2.durationTime";"trial.DP_block2.endTime";"trial.DP_block2.outcome";"trial.DP_block2.probeLoc";"trial.DP_block2.response";"trial.DP_block2.result";"trial.DP_block2.RT";"trial.DP_block2.startTime";"trial.DP_block2.stimDuration";"trial.DP_block2.wordLeft";"trial.DP_block2.wordRight";"trial.DP_block3.durationTime";"trial.DP_block3.endTime";"trial.DP_block3.outcome";"trial.DP_block3.probeLoc";"trial.DP_block3.response";"trial.DP_block3.result";"trial.DP_block3.RT";"trial.DP_block3.startTime";"trial.DP_block3.stimDuration";"trial.DP_block3.wordLeft";"trial.DP_block3.wordRight";"trial.DP_block4.durationTime";"trial.DP_block4.endTime";"trial.DP_block4.outcome";"trial.DP_block4.probeLoc";"trial.DP_block4.response";"trial.DP_block4.result";"trial.DP_block4.RT";"trial.DP_block4.startTime";"trial.DP_block4.stimDuration";"trial.DP_block4.wordLeft";"trial.DP_block4.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"476";"475";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:27.420";"FINISHED";"1";"LEFT";"success";"402";"2014-02-15 23:00:25.420";"100";"NF10";"F10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"477";"476";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:30.547";"FINISHED";"2";"RIGHT";"success";"399";"2014-02-15 23:00:28.547";"100";"NF11";"F11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"478";"477";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:33.673";"FINISHED";"2";"RIGHT";"success";"432";"2014-02-15 23:00:31.673";"100";"F12";"NF12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"479";"478";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:00:36.800";"FINISHED";"1";"LEFT";"success";"391";"2014-02-15 23:00:34.800";"100";"F2";"NF2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"480";"479";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2002";"2014-02-15 23:00:39.917";"FINISHED";"2";"RIGHT";"success";"380";"2014-02-15 23:00:37.916";"100";"NF17";"F17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"481";"480";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:43.048";"FINISHED";"1";"LEFT";"success";"407";"2014-02-15 23:00:41.048";"100";"NF9";"F9";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"482";"481";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:00:46.174";"FINISHED";"2";"RIGHT";"success";"378";"2014-02-15 23:00:44.174";"100";"F2";"NF2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"483";"482";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:49.302";"FINISHED";"1";"LEFT";"success";"371";"2014-02-15 23:00:47.302";"100";"F6";"NF6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"484";"483";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:52.439";"FINISHED";"2";"RIGHT";"success";"385";"2014-02-15 23:00:50.439";"100";"F13";"NF13";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"485";"484";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:55.550";"FINISHED";"2";"RIGHT";"success";"392";"2014-02-15 23:00:53.550";"100";"NF5";"F5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"486";"485";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:00:58.677";"FINISHED";"1";"LEFT";"success";"371";"2014-02-15 23:00:56.676";"100";"F5";"NF5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"487";"486";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:01.804";"FINISHED";"1";"LEFT";"success";"760";"2014-02-15 23:00:59.804";"100";"NF3";"F3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"488";"487";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:04.930";"FINISHED";"1";"LEFT";"success";"438";"2014-02-15 23:01:02.930";"100";"F4";"NF4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"489";"488";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:08.055";"FINISHED";"1";"LEFT";"success";"398";"2014-02-15 23:01:06.055";"100";"NF11";"F11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"490";"489";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:01:11.167";"FINISHED";"1";"LEFT";"success";"371";"2014-02-15 23:01:09.167";"100";"F17";"NF17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"491";"490";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:14.292";"FINISHED";"1";"LEFT";"success";"402";"2014-02-15 23:01:12.292";"100";"NF16";"F16";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"492";"491";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:17.418";"FINISHED";"1";"LEFT";"success";"348";"2014-02-15 23:01:15.417";"100";"NF5";"F5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"493";"492";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:01:20.549";"FINISHED";"2";"RIGHT";"success";"414";"2014-02-15 23:01:18.549";"100";"NF7";"F7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"494";"493";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:23.674";"FINISHED";"1";"LEFT";"success";"360";"2014-02-15 23:01:21.674";"100";"F1";"NF1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"495";"494";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:01:26.787";"FINISHED";"2";"RIGHT";"success";"396";"2014-02-15 23:01:24.787";"100";"F8";"NF8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"496";"495";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-15 23:01:29.912";"FINISHED";"1";"LEFT";"success";"419";"2014-02-15 23:01:27.912";"100";"NF12";"F12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"497";"496";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:33.039";"FINISHED";"2";"RIGHT";"success";"329";"2014-02-15 23:01:31.039";"100";"NF0";"F0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"498";"497";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:36.166";"FINISHED";"2";"RIGHT";"success";"401";"2014-02-15 23:01:34.166";"100";"F3";"NF3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"499";"498";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:39.292";"FINISHED";"1";"LEFT";"success";"378";"2014-02-15 23:01:37.292";"100";"F14";"NF14";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"500";"499";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:42.406";"FINISHED";"1";"LEFT";"success";"434";"2014-02-15 23:01:40.406";"100";"NF6";"F6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"501";"500";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:01:45.532";"FINISHED";"2";"RIGHT";"success";"367";"2014-02-15 23:01:43.532";"100";"NF15";"F15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"502";"501";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2002";"2014-02-15 23:01:48.660";"FINISHED";"2";"RIGHT";"success";"415";"2014-02-15 23:01:46.660";"100";"NF4";"F4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"503";"502";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:01:51.787";"FINISHED";"2";"RIGHT";"success";"379";"2014-02-15 23:01:49.786";"100";"NF16";"F16";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"504";"503";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:01:54.914";"FINISHED";"1";"RIGHT";"failure";"308";"2014-02-15 23:01:52.914";"100";"NF1";"F1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"505";"504";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"1999";"2014-02-15 23:01:58.035";"FINISHED";"2";"RIGHT";"success";"459";"2014-02-15 23:01:56.035";"100";"NF3";"F3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2PRAC_GW";"08/04/1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-15 22:34:24.884";"2014-02-15 23:08:13.782";"1";"0";;"1";;"506";"505";"module.DP_Block3.exec-2116.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-15 23:02:01.161";"FINISHED";"1";"LEFT";"success";"349";"2014-02-15 23:01:59.161";"100";"F11";"NF11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
